,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
12873,0.29,0.18,0.64,0.58,0.24,0.32,0.21,0.23,0.44,0.49,0.48,0.5,0.46,0.53,0.58,0.34,0.64,0.62,0.77,0.19,0.66,0.59,0.25,0.32,0.37,0.61,0.63,0.63,0.14,0.08,0.12,0.12,0.09
12874,0.62,0.57,0.41,0.62,0.59,0.61,0.6,0.61,0.6,0.6,0.7,0.66,0.78,0.57,0.82,0.62,0.7,0.68,0.43,0.63,0.45,0.48,0.63,0.6,0.6,0.46,0.42,0.4,0.15,0.14,0.14,0.13,0.09
12875,0.71,0.55,0.58,0.67,0.55,0.61,0.71,0.72,0.64,0.67,0.6,0.54,0.58,0.64,0.7,0.68,0.6,0.45,0.63,0.57,0.44,0.28,0.67,0.66,0.54,0.34,0.34,0.22,0.13,0.06,0.06,0.11,0.14
12876,0.54,0.48,0.56,0.64,0.42,0.58,0.55,0.35,0.61,0.61,0.67,0.66,0.7,0.66,0.74,0.54,0.73,0.75,0.65,0.52,0.6,0.62,0.55,0.63,0.46,0.62,0.61,0.6,0.13,0.07,0.07,0.09,0.16
12877,0.15,0.12,0.2,0.24,0.12,0.13,0.14,0.11,0.23,0.22,0.4,0.47,0.38,0.66,0.31,0.26,0.64,0.3,0.71,0.13,0.37,0.16,0.14,0.28,0.22,0.16,0.11,0.11,0.62,0.64,0.35,0.64,0.64
12878,0.11,0.11,0.26,0.33,0.14,0.1,0.13,0.13,0.27,0.28,0.21,0.24,0.35,0.49,0.53,0.47,0.56,0.19,0.74,0.12,0.33,0.11,0.1,0.55,0.13,0.12,0.13,0.19,0.59,0.65,0.62,0.68,0.63
12879,0.12,0.11,0.13,0.12,0.12,0.13,0.11,0.15,0.14,0.24,0.39,0.32,0.45,0.63,0.49,0.49,0.72,0.32,0.62,0.19,0.36,0.24,0.14,0.11,0.13,0.12,0.12,0.12,0.62,0.63,0.65,0.63,0.61
12880,0.16,0.11,0.14,0.36,0.15,0.22,0.14,0.2,0.22,0.18,0.23,0.23,0.18,0.68,0.19,0.48,0.35,0.3,0.71,0.12,0.27,0.26,0.14,0.54,0.2,0.22,0.13,0.14,0.55,0.65,0.64,0.66,0.59
12881,0.11,0.13,0.13,0.25,0.15,0.14,0.15,0.14,0.25,0.23,0.33,0.36,0.3,0.62,0.34,0.41,0.63,0.22,0.69,0.11,0.34,0.19,0.12,0.32,0.21,0.15,0.13,0.14,0.64,0.62,0.54,0.63,0.63
12882,0.12,0.13,0.13,0.3,0.14,0.14,0.13,0.1,0.28,0.25,0.44,0.33,0.42,0.58,0.5,0.47,0.67,0.3,0.72,0.18,0.29,0.22,0.14,0.3,0.23,0.28,0.13,0.14,0.62,0.62,0.63,0.62,0.65
12883,0.14,0.09,0.11,0.37,0.09,0.14,0.13,0.13,0.35,0.26,0.27,0.3,0.57,0.6,0.45,0.4,0.56,0.27,0.57,0.16,0.31,0.14,0.14,0.51,0.26,0.11,0.11,0.19,0.65,0.6,0.53,0.62,0.65
12884,0.22,0.13,0.15,0.36,0.14,0.22,0.13,0.19,0.36,0.18,0.21,0.31,0.5,0.66,0.47,0.47,0.7,0.31,0.84,0.13,0.42,0.16,0.07,0.56,0.18,0.1,0.13,0.22,0.62,0.6,0.63,0.61,0.63
12885,0.13,0.19,0.14,0.36,0.12,0.14,0.14,0.12,0.23,0.1,0.29,0.26,0.41,0.54,0.51,0.44,0.56,0.26,0.56,0.11,0.34,0.17,0.13,0.52,0.19,0.16,0.14,0.14,0.63,0.64,0.59,0.63,0.62
12886,0.64,0.49,0.55,0.64,0.61,0.52,0.66,0.6,0.63,0.62,0.59,0.54,0.65,0.62,0.72,0.65,0.58,0.64,0.6,0.57,0.55,0.64,0.61,0.59,0.47,0.64,0.64,0.63,0.13,0.1,0.11,0.14,0.09
12887,0.57,0.45,0.51,0.6,0.56,0.57,0.56,0.47,0.55,0.59,0.75,0.73,0.71,0.64,0.78,0.66,0.67,0.68,0.72,0.55,0.65,0.63,0.61,0.54,0.33,0.58,0.61,0.6,0.13,0.1,0.16,0.07,0.07
12888,0.59,0.56,0.41,0.62,0.47,0.62,0.44,0.45,0.61,0.66,0.65,0.67,0.6,0.59,0.73,0.53,0.35,0.68,0.64,0.55,0.44,0.51,0.63,0.61,0.43,0.28,0.47,0.46,0.11,0.05,0.11,0.12,0.07
12889,0.57,0.27,0.62,0.66,0.22,0.62,0.43,0.43,0.63,0.64,0.63,0.57,0.63,0.6,0.65,0.3,0.67,0.58,0.74,0.31,0.64,0.62,0.54,0.6,0.62,0.65,0.66,0.62,0.11,0.15,0.12,0.13,0.15
12890,0.14,0.14,0.13,0.23,0.15,0.14,0.15,0.15,0.22,0.23,0.48,0.48,0.5,0.53,0.55,0.46,0.55,0.3,0.51,0.12,0.43,0.2,0.15,0.57,0.12,0.18,0.15,0.15,0.65,0.63,0.61,0.62,0.64
12891,0.66,0.48,0.7,0.59,0.49,0.65,0.62,0.59,0.57,0.68,0.69,0.67,0.55,0.68,0.33,0.56,0.63,0.68,0.81,0.49,0.5,0.48,0.63,0.62,0.58,0.47,0.46,0.44,0.06,0.08,0.16,0.15,0.12
12892,0.15,0.15,0.11,0.27,0.11,0.17,0.18,0.15,0.4,0.22,0.27,0.3,0.46,0.62,0.6,0.46,0.6,0.35,0.78,0.15,0.3,0.11,0.11,0.43,0.26,0.28,0.16,0.14,0.62,0.58,0.61,0.61,0.66
12893,0.43,0.33,0.65,0.54,0.24,0.51,0.4,0.32,0.52,0.52,0.63,0.58,0.67,0.6,0.56,0.28,0.72,0.78,0.68,0.2,0.62,0.62,0.41,0.56,0.2,0.6,0.6,0.62,0.07,0.08,0.14,0.1,0.14
12894,0.55,0.13,0.6,0.45,0.19,0.3,0.48,0.15,0.3,0.45,0.25,0.25,0.42,0.62,0.58,0.35,0.71,0.62,0.7,0.18,0.5,0.67,0.28,0.4,0.16,0.68,0.65,0.65,0.11,0.12,0.11,0.09,0.07
12895,0.55,0.38,0.51,0.62,0.36,0.52,0.56,0.39,0.59,0.6,0.61,0.47,0.69,0.63,0.64,0.61,0.71,0.41,0.79,0.48,0.9,0.62,0.51,0.49,0.45,0.58,0.63,0.64,0.15,0.1,0.09,0.11,0.16
12896,0.57,0.59,0.44,0.66,0.64,0.59,0.44,0.57,0.56,0.62,0.69,0.66,0.71,0.64,0.71,0.58,0.59,0.72,0.72,0.56,0.57,0.37,0.59,0.58,0.44,0.39,0.55,0.53,0.11,0.07,0.12,0.14,0.07
12897,0.46,0.43,0.61,0.52,0.4,0.46,0.48,0.33,0.5,0.48,0.55,0.62,0.57,0.56,0.48,0.45,0.7,0.62,0.79,0.42,0.71,0.58,0.47,0.41,0.49,0.61,0.62,0.6,0.16,0.1,0.08,0.06,0.11
12898,0.66,0.45,0.6,0.65,0.33,0.44,0.6,0.68,0.64,0.62,0.57,0.54,0.68,0.58,0.7,0.64,0.77,0.5,0.66,0.54,0.67,0.6,0.37,0.56,0.59,0.6,0.62,0.61,0.14,0.07,0.07,0.16,0.13
12899,0.32,0.32,0.66,0.58,0.31,0.24,0.22,0.27,0.45,0.5,0.53,0.51,0.53,0.57,0.59,0.35,0.77,0.75,0.77,0.31,0.52,0.58,0.49,0.25,0.31,0.59,0.64,0.58,0.15,0.13,0.07,0.1,0.07
12900,0.36,0.64,0.55,0.44,0.57,0.62,0.37,0.45,0.4,0.63,0.79,0.78,0.86,0.61,0.9,0.63,0.62,0.77,0.68,0.54,0.36,0.24,0.57,0.57,0.58,0.4,0.2,0.15,0.16,0.09,0.16,0.1,0.15
12901,0.65,0.42,0.51,0.6,0.46,0.59,0.66,0.67,0.58,0.58,0.69,0.82,0.68,0.58,0.7,0.56,0.8,0.85,0.73,0.45,0.61,0.56,0.57,0.61,0.48,0.52,0.57,0.6,0.04,0.03,0.17,0.05,0.08
12902,0.49,0.33,0.67,0.5,0.33,0.42,0.44,0.35,0.63,0.48,0.62,0.68,0.65,0.67,0.66,0.58,0.55,0.65,0.69,0.41,0.57,0.55,0.21,0.46,0.42,0.65,0.64,0.61,0.16,0.06,0.06,0.11,0.14
12903,0.17,0.11,0.16,0.19,0.15,0.15,0.15,0.11,0.24,0.14,0.42,0.23,0.37,0.63,0.39,0.47,0.63,0.32,0.58,0.13,0.3,0.14,0.1,0.42,0.11,0.2,0.13,0.15,0.62,0.62,0.62,0.61,0.61
12904,0.66,0.51,0.58,0.63,0.54,0.69,0.68,0.61,0.61,0.61,0.61,0.59,0.69,0.62,0.62,0.62,0.63,0.6,0.62,0.62,0.61,0.61,0.62,0.59,0.69,0.64,0.58,0.64,0.07,0.14,0.16,0.08,0.15
12905,0.63,0.57,0.54,0.65,0.51,0.62,0.51,0.57,0.61,0.65,0.7,0.69,0.64,0.55,0.7,0.59,0.58,0.71,0.68,0.54,0.51,0.63,0.59,0.64,0.56,0.58,0.62,0.58,0.07,0.14,0.12,0.09,0.13
12906,0.68,0.46,0.66,0.68,0.61,0.6,0.7,0.66,0.65,0.63,0.54,0.6,0.74,0.63,0.61,0.61,0.63,0.56,0.67,0.6,0.67,0.63,0.59,0.68,0.7,0.57,0.59,0.54,0.06,0.12,0.16,0.11,0.15
12907,0.58,0.56,0.63,0.61,0.47,0.59,0.56,0.6,0.57,0.61,0.68,0.64,0.65,0.66,0.7,0.65,0.64,0.81,0.77,0.59,0.77,0.63,0.59,0.59,0.42,0.6,0.58,0.56,0.05,0.14,0.06,0.12,0.13
12908,0.58,0.2,0.42,0.62,0.35,0.48,0.48,0.17,0.6,0.58,0.68,0.63,0.72,0.74,0.62,0.37,0.54,0.72,0.56,0.3,0.72,0.62,0.55,0.46,0.47,0.6,0.6,0.62,0.13,0.12,0.1,0.13,0.12
12909,0.54,0.52,0.55,0.63,0.47,0.59,0.55,0.46,0.61,0.62,0.72,0.73,0.74,0.62,0.75,0.58,0.72,0.89,0.69,0.55,0.74,0.62,0.57,0.6,0.53,0.61,0.62,0.61,0.08,0.06,0.12,0.08,0.11
12910,0.52,0.54,0.63,0.63,0.44,0.61,0.57,0.57,0.61,0.64,0.62,0.57,0.53,0.56,0.58,0.56,0.38,0.73,0.79,0.52,0.64,0.68,0.56,0.62,0.53,0.6,0.62,0.57,0.1,0.08,0.14,0.07,0.07
12911,0.49,0.33,0.59,0.53,0.28,0.51,0.36,0.3,0.52,0.48,0.61,0.66,0.7,0.6,0.53,0.49,0.35,0.68,0.75,0.37,0.68,0.64,0.38,0.45,0.49,0.62,0.61,0.62,0.13,0.12,0.13,0.06,0.08
12912,0.53,0.59,0.49,0.57,0.58,0.62,0.65,0.58,0.47,0.63,0.79,0.72,0.83,0.66,0.79,0.63,0.73,0.8,0.64,0.51,0.43,0.19,0.64,0.61,0.64,0.32,0.3,0.23,0.08,0.11,0.13,0.11,0.06
12913,0.14,0.11,0.19,0.24,0.17,0.22,0.14,0.14,0.23,0.12,0.36,0.43,0.42,0.67,0.5,0.46,0.7,0.28,0.69,0.11,0.26,0.21,0.1,0.3,0.15,0.12,0.12,0.12,0.66,0.59,0.61,0.61,0.61
12914,0.52,0.53,0.58,0.65,0.51,0.62,0.68,0.68,0.61,0.64,0.51,0.52,0.53,0.6,0.62,0.58,0.58,0.74,0.66,0.61,0.5,0.56,0.53,0.63,0.63,0.55,0.64,0.6,0.15,0.15,0.13,0.08,0.13
12915,0.52,0.58,0.4,0.56,0.42,0.7,0.53,0.42,0.46,0.69,0.84,0.88,0.83,0.65,0.86,0.64,0.58,0.79,0.37,0.59,0.43,0.4,0.67,0.41,0.62,0.35,0.41,0.36,0.06,0.12,0.07,0.07,0.14
12916,0.4,0.26,0.69,0.5,0.34,0.38,0.3,0.31,0.4,0.41,0.3,0.3,0.31,0.55,0.4,0.44,0.34,0.32,0.9,0.38,0.67,0.53,0.28,0.5,0.27,0.66,0.66,0.58,0.07,0.14,0.11,0.13,0.09
12917,0.71,0.45,0.45,0.56,0.11,0.59,0.65,0.7,0.63,0.65,0.68,0.6,0.62,0.65,0.74,0.7,0.47,0.68,0.61,0.69,0.73,0.71,0.59,0.48,0.68,0.64,0.6,0.52,0.1,0.1,0.09,0.06,0.06
12918,0.52,0.62,0.64,0.58,0.62,0.58,0.55,0.45,0.54,0.6,0.49,0.57,0.66,0.57,0.61,0.65,0.76,0.74,0.8,0.59,0.66,0.49,0.64,0.59,0.61,0.3,0.28,0.24,0.09,0.07,0.06,0.1,0.11
12919,0.56,0.56,0.49,0.65,0.63,0.6,0.59,0.58,0.64,0.65,0.68,0.59,0.73,0.58,0.65,0.64,0.59,0.75,0.7,0.58,0.7,0.49,0.63,0.61,0.62,0.59,0.57,0.45,0.13,0.1,0.1,0.1,0.16
12920,0.66,0.61,0.27,0.62,0.52,0.67,0.64,0.66,0.59,0.66,0.81,0.78,0.68,0.57,0.61,0.64,0.9,0.76,0.68,0.66,0.6,0.51,0.58,0.64,0.51,0.54,0.54,0.45,0.07,0.14,0.08,0.12,0.08
12921,0.65,0.57,0.49,0.64,0.59,0.65,0.57,0.59,0.64,0.62,0.69,0.7,0.63,0.61,0.67,0.61,0.76,0.63,0.62,0.6,0.51,0.65,0.57,0.55,0.62,0.58,0.67,0.64,0.13,0.11,0.13,0.13,0.07
12922,0.54,0.58,0.55,0.58,0.47,0.65,0.24,0.21,0.44,0.62,0.69,0.73,0.68,0.55,0.72,0.66,0.47,0.55,0.84,0.41,0.59,0.36,0.67,0.48,0.62,0.22,0.25,0.18,0.16,0.1,0.12,0.12,0.07
12923,0.61,0.32,0.62,0.62,0.25,0.56,0.47,0.5,0.59,0.6,0.54,0.58,0.62,0.59,0.72,0.41,0.75,0.76,0.68,0.46,0.49,0.58,0.4,0.51,0.31,0.63,0.65,0.61,0.14,0.14,0.06,0.1,0.12
12924,0.58,0.55,0.55,0.63,0.54,0.64,0.53,0.57,0.63,0.62,0.64,0.65,0.68,0.57,0.54,0.62,0.61,0.71,0.65,0.63,0.68,0.52,0.56,0.65,0.58,0.57,0.53,0.51,0.16,0.11,0.13,0.1,0.11
12925,0.1,0.1,0.1,0.17,0.1,0.1,0.13,0.12,0.18,0.19,0.48,0.48,0.45,0.63,0.47,0.44,0.45,0.39,0.69,0.1,0.44,0.18,0.08,0.35,0.21,0.13,0.11,0.1,0.62,0.59,0.59,0.64,0.62
12926,0.63,0.65,0.3,0.63,0.67,0.66,0.68,0.68,0.61,0.64,0.6,0.65,0.83,0.55,0.82,0.61,0.71,0.76,0.59,0.66,0.59,0.49,0.65,0.7,0.73,0.53,0.36,0.21,0.06,0.04,0.14,0.04,0.07
12927,0.21,0.39,0.66,0.41,0.28,0.25,0.21,0.42,0.44,0.4,0.3,0.3,0.32,0.52,0.31,0.59,0.6,0.55,0.9,0.29,0.84,0.56,0.26,0.35,0.39,0.57,0.64,0.61,0.06,0.12,0.12,0.06,0.07
12928,0.53,0.57,0.62,0.63,0.53,0.58,0.58,0.62,0.7,0.62,0.32,0.54,0.71,0.6,0.55,0.68,0.65,0.66,0.66,0.6,0.62,0.56,0.56,0.61,0.43,0.64,0.59,0.55,0.07,0.13,0.16,0.09,0.08
12929,0.62,0.42,0.55,0.6,0.34,0.61,0.62,0.55,0.56,0.6,0.69,0.69,0.68,0.65,0.67,0.53,0.49,0.82,0.65,0.4,0.6,0.61,0.6,0.59,0.45,0.59,0.56,0.53,0.08,0.15,0.13,0.12,0.13
12930,0.52,0.46,0.58,0.61,0.34,0.49,0.4,0.44,0.62,0.58,0.42,0.41,0.64,0.57,0.6,0.64,0.76,0.8,0.79,0.66,0.75,0.58,0.5,0.63,0.48,0.6,0.6,0.54,0.16,0.07,0.14,0.07,0.06
12931,0.23,0.19,0.11,0.26,0.12,0.14,0.11,0.11,0.34,0.33,0.54,0.5,0.56,0.68,0.51,0.47,0.62,0.32,0.73,0.11,0.29,0.16,0.12,0.48,0.14,0.1,0.19,0.19,0.62,0.61,0.62,0.61,0.62
12932,0.62,0.57,0.57,0.59,0.59,0.62,0.37,0.4,0.53,0.63,0.7,0.52,0.57,0.59,0.62,0.65,0.6,0.71,0.62,0.49,0.66,0.62,0.6,0.63,0.39,0.62,0.6,0.65,0.1,0.09,0.15,0.11,0.16
12933,0.57,0.63,0.65,0.61,0.71,0.5,0.69,0.63,0.48,0.55,0.47,0.52,0.44,0.62,0.52,0.7,0.71,0.67,0.8,0.64,0.47,0.25,0.66,0.57,0.7,0.44,0.47,0.39,0.14,0.15,0.14,0.13,0.12
12934,0.1,0.11,0.17,0.29,0.12,0.12,0.14,0.11,0.3,0.21,0.38,0.35,0.38,0.51,0.3,0.5,0.54,0.31,0.62,0.16,0.25,0.14,0.1,0.2,0.12,0.13,0.13,0.13,0.65,0.61,0.66,0.64,0.63
12935,0.45,0.66,0.64,0.5,0.6,0.56,0.61,0.38,0.37,0.6,0.59,0.69,0.65,0.59,0.7,0.64,0.73,0.64,0.7,0.59,0.42,0.29,0.64,0.55,0.65,0.5,0.22,0.18,0.11,0.12,0.09,0.16,0.14
12936,0.54,0.6,0.64,0.64,0.61,0.67,0.61,0.36,0.48,0.63,0.63,0.71,0.76,0.58,0.69,0.63,0.73,0.59,0.66,0.59,0.27,0.19,0.65,0.61,0.56,0.28,0.28,0.19,0.09,0.11,0.1,0.09,0.06
12937,0.58,0.48,0.45,0.63,0.56,0.65,0.65,0.58,0.62,0.62,0.43,0.4,0.64,0.64,0.78,0.7,0.53,0.74,0.8,0.59,0.77,0.56,0.5,0.63,0.56,0.58,0.58,0.54,0.09,0.08,0.15,0.16,0.15
12938,0.56,0.64,0.51,0.56,0.57,0.64,0.52,0.58,0.31,0.72,0.57,0.64,0.73,0.65,0.58,0.55,0.55,0.49,0.66,0.47,0.47,0.2,0.65,0.49,0.51,0.4,0.44,0.42,0.06,0.11,0.1,0.16,0.07
12939,0.58,0.5,0.54,0.63,0.52,0.63,0.55,0.43,0.54,0.61,0.72,0.66,0.62,0.63,0.75,0.59,0.71,0.53,0.61,0.48,0.65,0.62,0.56,0.57,0.48,0.64,0.62,0.63,0.09,0.13,0.1,0.1,0.1
12940,0.58,0.4,0.39,0.71,0.33,0.63,0.7,0.66,0.7,0.67,0.5,0.53,0.57,0.66,0.65,0.31,0.54,0.53,0.71,0.33,0.65,0.58,0.43,0.63,0.67,0.66,0.59,0.53,0.1,0.14,0.11,0.11,0.15
12941,0.47,0.54,0.62,0.59,0.55,0.66,0.72,0.68,0.41,0.65,0.85,0.7,0.85,0.65,0.81,0.64,0.5,0.74,0.34,0.68,0.43,0.23,0.67,0.48,0.64,0.5,0.14,0.14,0.05,0.13,0.11,0.15,0.05
12942,0.58,0.5,0.55,0.6,0.47,0.52,0.52,0.47,0.54,0.62,0.68,0.72,0.66,0.58,0.6,0.57,0.66,0.78,0.72,0.46,0.57,0.58,0.65,0.5,0.53,0.6,0.64,0.61,0.15,0.06,0.15,0.08,0.07
12943,0.49,0.61,0.63,0.58,0.55,0.56,0.56,0.4,0.42,0.56,0.67,0.68,0.67,0.6,0.64,0.62,0.81,0.74,0.77,0.55,0.66,0.43,0.63,0.55,0.6,0.4,0.29,0.26,0.08,0.16,0.07,0.06,0.13
12944,0.12,0.18,0.19,0.3,0.2,0.12,0.19,0.14,0.24,0.23,0.3,0.28,0.24,0.53,0.34,0.49,0.59,0.26,0.81,0.12,0.3,0.13,0.13,0.4,0.14,0.12,0.13,0.09,0.64,0.6,0.65,0.65,0.65
12945,0.56,0.64,0.58,0.6,0.64,0.62,0.6,0.57,0.47,0.63,0.67,0.61,0.71,0.6,0.73,0.62,0.73,0.85,0.63,0.63,0.53,0.23,0.64,0.57,0.66,0.39,0.12,0.15,0.14,0.12,0.16,0.15,0.14
12946,0.51,0.42,0.59,0.6,0.4,0.54,0.4,0.39,0.58,0.58,0.63,0.6,0.7,0.63,0.78,0.58,0.81,0.78,0.72,0.46,0.64,0.64,0.53,0.6,0.52,0.61,0.61,0.6,0.15,0.14,0.13,0.12,0.14
12947,0.64,0.54,0.46,0.64,0.58,0.61,0.54,0.52,0.54,0.59,0.69,0.72,0.66,0.6,0.54,0.58,0.52,0.72,0.46,0.52,0.58,0.42,0.62,0.59,0.48,0.38,0.44,0.38,0.08,0.14,0.07,0.11,0.09
12948,0.61,0.55,0.55,0.62,0.32,0.62,0.64,0.62,0.62,0.63,0.65,0.66,0.79,0.64,0.68,0.62,0.63,0.73,0.68,0.61,0.62,0.56,0.63,0.65,0.6,0.47,0.52,0.49,0.09,0.16,0.12,0.12,0.09
12949,0.32,0.32,0.61,0.59,0.5,0.52,0.52,0.28,0.58,0.54,0.35,0.34,0.46,0.65,0.55,0.59,0.72,0.77,0.74,0.52,0.85,0.62,0.5,0.45,0.45,0.61,0.63,0.6,0.14,0.11,0.06,0.07,0.08
12950,0.56,0.6,0.61,0.58,0.56,0.63,0.52,0.45,0.56,0.61,0.74,0.74,0.7,0.62,0.78,0.64,0.48,0.71,0.68,0.64,0.32,0.55,0.63,0.54,0.53,0.59,0.62,0.58,0.06,0.09,0.12,0.14,0.13
12951,0.61,0.39,0.55,0.65,0.36,0.55,0.48,0.49,0.62,0.63,0.64,0.73,0.7,0.53,0.62,0.64,0.49,0.71,0.67,0.61,0.63,0.68,0.67,0.63,0.56,0.57,0.62,0.57,0.16,0.07,0.14,0.08,0.1
12952,0.52,0.55,0.49,0.63,0.57,0.61,0.49,0.44,0.61,0.64,0.65,0.52,0.74,0.6,0.78,0.6,0.54,0.74,0.65,0.61,0.7,0.63,0.57,0.6,0.41,0.6,0.63,0.53,0.1,0.11,0.11,0.16,0.09
12953,0.66,0.46,0.62,0.64,0.43,0.65,0.45,0.7,0.6,0.61,0.71,0.73,0.69,0.47,0.63,0.57,0.78,0.72,0.71,0.46,0.58,0.54,0.4,0.5,0.33,0.53,0.63,0.61,0.07,0.1,0.09,0.09,0.09
12954,0.61,0.47,0.58,0.61,0.48,0.55,0.6,0.67,0.59,0.61,0.58,0.64,0.71,0.62,0.55,0.56,0.79,0.74,0.72,0.54,0.69,0.59,0.56,0.58,0.5,0.61,0.62,0.6,0.16,0.1,0.14,0.11,0.14
12955,0.46,0.29,0.62,0.64,0.4,0.59,0.41,0.37,0.59,0.57,0.64,0.56,0.68,0.66,0.62,0.44,0.62,0.71,0.61,0.38,0.65,0.62,0.38,0.51,0.48,0.61,0.63,0.62,0.1,0.11,0.16,0.14,0.08
12956,0.6,0.43,0.6,0.64,0.23,0.6,0.58,0.57,0.66,0.63,0.66,0.73,0.65,0.61,0.65,0.6,0.72,0.71,0.72,0.55,0.74,0.6,0.58,0.62,0.55,0.56,0.6,0.58,0.07,0.11,0.08,0.06,0.13
12957,0.34,0.67,0.62,0.43,0.54,0.58,0.52,0.54,0.36,0.59,0.64,0.74,0.62,0.66,0.64,0.58,0.72,0.76,0.73,0.58,0.54,0.64,0.58,0.54,0.43,0.52,0.36,0.32,0.06,0.11,0.16,0.09,0.11
12958,0.14,0.11,0.12,0.26,0.12,0.11,0.11,0.13,0.37,0.2,0.37,0.34,0.43,0.65,0.3,0.52,0.45,0.38,0.63,0.13,0.3,0.22,0.13,0.62,0.12,0.18,0.11,0.12,0.63,0.58,0.69,0.61,0.64
12959,0.56,0.58,0.63,0.65,0.45,0.58,0.42,0.38,0.58,0.63,0.68,0.64,0.6,0.62,0.52,0.54,0.55,0.73,0.67,0.45,0.58,0.58,0.6,0.62,0.34,0.61,0.63,0.57,0.16,0.16,0.08,0.09,0.06
12960,0.6,0.48,0.5,0.63,0.51,0.59,0.6,0.64,0.65,0.63,0.65,0.63,0.68,0.59,0.64,0.66,0.81,0.84,0.66,0.59,0.7,0.56,0.47,0.63,0.64,0.56,0.51,0.54,0.16,0.16,0.15,0.13,0.08
12961,0.62,0.53,0.42,0.62,0.53,0.63,0.66,0.62,0.59,0.64,0.69,0.64,0.7,0.65,0.68,0.62,0.58,0.74,0.54,0.6,0.72,0.57,0.63,0.63,0.55,0.58,0.56,0.49,0.15,0.08,0.15,0.09,0.09
12962,0.28,0.27,0.6,0.41,0.15,0.31,0.31,0.25,0.46,0.43,0.51,0.36,0.4,0.59,0.67,0.31,0.84,0.68,0.84,0.2,0.78,0.55,0.36,0.49,0.27,0.65,0.59,0.6,0.08,0.1,0.07,0.13,0.06
12963,0.41,0.29,0.57,0.42,0.5,0.36,0.34,0.37,0.38,0.44,0.5,0.65,0.34,0.59,0.53,0.39,0.67,0.49,0.71,0.36,0.74,0.65,0.29,0.39,0.25,0.65,0.63,0.6,0.11,0.1,0.14,0.11,0.14
12964,0.29,0.61,0.78,0.47,0.62,0.43,0.46,0.23,0.25,0.61,0.28,0.31,0.64,0.65,0.55,0.71,0.8,0.84,0.92,0.58,0.63,0.31,0.67,0.54,0.59,0.26,0.24,0.22,0.08,0.13,0.08,0.14,0.07
12965,0.34,0.64,0.67,0.52,0.51,0.56,0.44,0.45,0.45,0.59,0.37,0.5,0.34,0.59,0.52,0.71,0.64,0.69,0.86,0.58,0.57,0.34,0.66,0.56,0.67,0.29,0.36,0.4,0.13,0.13,0.11,0.13,0.1
12966,0.37,0.48,0.63,0.67,0.39,0.52,0.33,0.35,0.65,0.58,0.44,0.53,0.32,0.54,0.53,0.54,0.61,0.56,0.81,0.55,0.63,0.63,0.55,0.63,0.4,0.55,0.59,0.59,0.11,0.12,0.13,0.09,0.07
12967,0.53,0.55,0.59,0.66,0.57,0.63,0.66,0.57,0.59,0.65,0.6,0.61,0.72,0.58,0.68,0.6,0.58,0.71,0.58,0.54,0.59,0.43,0.58,0.63,0.6,0.47,0.32,0.36,0.13,0.13,0.11,0.12,0.06
12968,0.65,0.49,0.55,0.63,0.47,0.61,0.64,0.65,0.61,0.6,0.66,0.68,0.68,0.64,0.71,0.57,0.43,0.71,0.59,0.56,0.47,0.6,0.57,0.62,0.57,0.57,0.59,0.58,0.1,0.09,0.15,0.1,0.08
12969,0.6,0.53,0.55,0.62,0.54,0.62,0.61,0.6,0.6,0.63,0.7,0.69,0.79,0.64,0.77,0.62,0.65,0.86,0.64,0.57,0.68,0.53,0.61,0.62,0.54,0.5,0.57,0.55,0.12,0.12,0.14,0.16,0.14
12970,0.62,0.57,0.51,0.63,0.48,0.61,0.59,0.44,0.61,0.62,0.81,0.78,0.74,0.6,0.74,0.6,0.7,0.9,0.65,0.56,0.65,0.55,0.61,0.61,0.56,0.53,0.57,0.54,0.13,0.1,0.14,0.09,0.12
12971,0.64,0.61,0.37,0.62,0.54,0.68,0.61,0.47,0.61,0.66,0.5,0.59,0.56,0.65,0.54,0.59,0.32,0.55,0.71,0.58,0.52,0.3,0.64,0.72,0.5,0.58,0.49,0.4,0.06,0.11,0.12,0.12,0.16
12972,0.64,0.38,0.59,0.58,0.45,0.58,0.38,0.28,0.58,0.56,0.68,0.72,0.64,0.62,0.34,0.56,0.3,0.91,0.9,0.54,0.79,0.56,0.49,0.58,0.25,0.55,0.57,0.57,0.15,0.1,0.13,0.06,0.13
12973,0.52,0.45,0.58,0.68,0.4,0.59,0.47,0.38,0.67,0.62,0.61,0.63,0.62,0.57,0.64,0.52,0.66,0.81,0.64,0.58,0.49,0.5,0.48,0.65,0.47,0.42,0.56,0.54,0.11,0.1,0.06,0.06,0.08
12974,0.42,0.32,0.58,0.5,0.21,0.42,0.37,0.31,0.5,0.51,0.62,0.59,0.54,0.55,0.61,0.6,0.76,0.63,0.74,0.29,0.63,0.61,0.3,0.43,0.47,0.61,0.65,0.61,0.07,0.14,0.06,0.16,0.09
12975,0.63,0.65,0.35,0.63,0.47,0.71,0.62,0.61,0.45,0.67,0.78,0.68,0.83,0.67,0.8,0.71,0.81,0.73,0.66,0.67,0.68,0.57,0.65,0.65,0.62,0.55,0.53,0.51,0.09,0.12,0.08,0.15,0.08
